# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
0 18 44 1f9126
1 18 44 ffffff
2 18 44 ffffff
3 18 44 1f9126
5 18 44 1f9126
6 18 44 1f9126
7 18 44 ffffff
8 18 44 ffffff
9 18 44 ffffff
10 18 44 ffffff
11 18 44 1f9126
12 18 44 1f9126
14 18 44 1f9126
15 18 44 1f9126
0 19 44 ffffff
1 19 44 ffffff
2 19 44 ffffff
3 19 44 ffffff
4 19 44 1f9126
5 19 44 1f9126
6 19 44 21da2f
7 19 44 ffffff
8 19 44 ffffff
9 19 44 ffffff
10 19 44 ffffff
11 19 44 ffffff
12 19 44 ffffff
13 19 44 1f9126
15 19 44 1f9126
0 20 44 21da2f
1 20 44 ffffff
2 20 44 ffffff
3 20 44 ffffff
4 20 44 1f9126
5 20 44 37b541
6 20 44 1f9126
7 20 44 ffffff
8 20 44 ffffff
9 20 44 ffffff
10 20 44 ffffff
11 20 44 ffffff
12 20 44 ffffff
13 20 44 1f9126
14 20 44 37b541
15 20 44 37b541
0 21 44 21da2f
1 21 44 1f9126
2 21 44 ffffff
3 21 44 1f9126
4 21 44 37b541
5 21 44 37b541
6 21 44 1f9126
7 21 44 1f9126
8 21 44 ffffff
9 21 44 1f9126
10 21 44 ffffff
11 21 44 1f9126
12 21 44 1f9126
13 21 44 37b541
15 21 44 1f9126
0 22 44 21da2f
2 22 44 37b541
5 22 44 37b541
7 22 44 1f9126
8 22 44 37b541
10 22 44 37b541
11 22 44 37b541
14 22 44 37b541
15 22 44 21da2f
0 16 45 1f9126
1 16 45 1f9126
2 16 45 37b541
3 16 45 1f9126
6 16 45 1f9126
7 16 45 21da2f
8 16 45 1f9126
9 16 45 1f9126
10 16 45 37b541
11 16 45 1f9126
12 16 45 1f9126
15 16 45 1f9126
0 17 45 1f9126
1 17 45 ffffff
2 17 45 ffffff
3 17 45 1f9126
5 17 45 21da2f
6 17 45 1f9126
7 17 45 ffffff
8 17 45 ffffff
9 17 45 ffffff
10 17 45 ffffff
11 17 45 1f9126
12 17 45 1f9126
14 17 45 21da2f
15 17 45 1f9126
0 18 45 21da2f
1 18 45 ffffff
2 18 45 ffffff
3 18 45 ffffff
4 18 45 1f9126
5 18 45 1f9126
6 18 45 37b541
7 18 45 ffffff
8 18 45 ffffff
9 18 45 ffffff
10 18 45 ffffff
11 18 45 ffffff
12 18 45 ffffff
13 18 45 1f9126
15 18 45 37b541
0 19 45 ffffff
1 19 45 ffffff
2 19 45 ffffff
3 19 45 37b541
5 19 45 1f9126
6 19 45 ffffff
7 19 45 ffffff
8 19 45 ffffff
9 19 45 ffffff
10 19 45 ffffff
11 19 45 37b541
12 19 45 37b541
14 19 45 1f9126
15 19 45 1f9126
0 20 45 ffffff
1 20 45 ffffff
2 20 45 ffffff
3 20 45 ffffff
4 20 45 21da2f
5 20 45 37b541
6 20 45 ffffff
7 20 45 ffffff
8 20 45 ffffff
9 20 45 ffffff
10 20 45 37b541
11 20 45 37b541
12 20 45 21da2f
13 20 45 21da2f
14 20 45 37b541
15 20 45 21da2f
0 21 45 21da2f
1 21 45 ffffff
2 21 45 ffffff
3 21 45 37b541
5 21 45 37b541
6 21 45 1f9126
7 21 45 1f9126
8 21 45 37b541
9 21 45 37b541
10 21 45 37b541
13 21 45 1f9126
14 21 45 21da2f
1 22 45 1f9126
2 22 45 37b541
6 22 45 21da2f
7 22 45 21da2f
10 22 45 1f9126
15 22 45 1f9126
0 16 46 1f9126
1 16 46 ffffff
2 16 46 1f9126
3 16 46 ffffff
4 16 46 37b541
5 16 46 1f9126
6 16 46 1f9126
7 16 46 37b541
8 16 46 1f9126
9 16 46 21da2f
10 16 46 1f9126
11 16 46 ffffff
12 16 46 ffffff
13 16 46 37b541
14 16 46 1f9126
15 16 46 1f9126
0 17 46 21da2f
1 17 46 ffffff
2 17 46 1f9126
3 17 46 1f9126
6 17 46 1f9126
7 17 46 ffffff
8 17 46 21da2f
9 17 46 21da2f
10 17 46 21da2f
11 17 46 1f9126
12 17 46 1f9126
15 17 46 1f9126
0 18 46 1f9126
1 18 46 ffffff
2 18 46 1f9126
3 18 46 ffffff
4 18 46 1f9126
5 18 46 1f9126
6 18 46 37b541
7 18 46 21da2f
8 18 46 21da2f
9 18 46 21da2f
10 18 46 1f9126
11 18 46 ffffff
12 18 46 ffffff
13 18 46 1f9126
14 18 46 1f9126
15 18 46 37b541
0 19 46 ffffff
1 19 46 ffffff
2 19 46 1f9126
3 19 46 1f9126
5 19 46 1f9126
6 19 46 1f9126
7 19 46 ffffff
8 19 46 21da2f
9 19 46 ffffff
10 19 46 37b541
11 19 46 1f9126
12 19 46 1f9126
14 19 46 1f9126
15 19 46 1f9126
0 20 46 1f9126
1 20 46 ffffff
2 20 46 ffffff
3 20 46 1f9126
6 20 46 1f9126
7 20 46 21da2f
8 20 46 21da2f
9 20 46 21da2f
10 20 46 ffffff
11 20 46 1f9126
12 20 46 1f9126
15 20 46 37b541
0 21 46 ffffff
1 21 46 1f9126
2 21 46 1f9126
3 21 46 1f9126
4 21 46 1f9126
5 21 46 21da2f
6 21 46 1f9126
7 21 46 21da2f
8 21 46 37b541
9 21 46 1f9126
10 21 46 1f9126
11 21 46 1f9126
12 21 46 1f9126
13 21 46 1f9126
14 21 46 21da2f
15 21 46 1f9126
0 22 46 1f9126
1 22 46 21da2f
3 22 46 1f9126
4 22 46 37b541
5 22 46 21da2f
6 22 46 1f9126
7 22 46 37b541
9 22 46 21da2f
10 22 46 1f9126
11 22 46 37b541
12 22 46 37b541
13 22 46 37b541
14 22 46 21da2f
15 22 46 1f9126
0 16 47 37b541
1 16 47 37b541
2 16 47 1f9126
3 16 47 21da2f
4 16 47 1f9126
5 16 47 37b541
6 16 47 1f9126
7 16 47 1f9126
9 16 47 37b541
10 16 47 37b541
11 16 47 37b541
12 16 47 21da2f
13 16 47 1f9126
14 16 47 37b541
15 16 47 37b541
0 17 47 37b541
1 17 47 21da2f
4 17 47 1f9126
5 17 47 1f9126
6 17 47 1f9126
7 17 47 21da2f
8 17 47 1f9126
9 17 47 37b541
10 17 47 21da2f
13 17 47 1f9126
14 17 47 1f9126
1 18 47 1f9126
3 18 47 37b541
4 18 47 37b541
5 18 47 37b541
7 18 47 1f9126
8 18 47 1f9126
9 18 47 1f9126
10 18 47 1f9126
11 18 47 1f9126
12 18 47 37b541
13 18 47 37b541
0 19 47 21da2f
1 19 47 37b541
3 19 47 37b541
4 19 47 1f9126
5 19 47 1f9126
7 19 47 37b541
8 19 47 1f9126
9 19 47 37b541
10 19 47 37b541
12 19 47 37b541
13 19 47 1f9126
1 20 47 1f9126
2 20 47 1f9126
3 20 47 1f9126
6 20 47 21da2f
7 20 47 1f9126
8 20 47 1f9126
10 20 47 1f9126
11 20 47 1f9126
12 20 47 1f9126
15 20 47 21da2f
0 21 47 21da2f
1 21 47 1f9126
6 21 47 1f9126
8 21 47 21da2f
9 21 47 1f9126
10 21 47 1f9126
11 21 47 37b541
12 21 47 1f9126
13 21 47 1f9126
1 22 47 37b541
5 22 47 06a115
6 22 47 1f9126
7 22 47 1f9126
10 22 47 37b541
13 22 47 06a115
14 22 47 06a115
15 22 47 1f9126
17 16 40 37b541
18 16 40 1f9126
19 16 40 1f9126
20 16 40 21da2f
17 17 40 21da2f
18 17 40 37b541
16 16 41 1f9126
17 16 41 21da2f
18 16 41 1f9126
19 16 41 1f9126
16 17 41 1f9126
17 17 41 1f9126
18 17 41 1f9126
19 17 41 37b541
20 17 41 1f9126
16 16 42 37b541
17 16 42 1f9126
18 16 42 37b541
19 16 42 1f9126
20 16 42 1f9126
19 17 42 1f9126
16 16 43 ffffff
17 16 43 1f9126
18 16 43 1f9126
19 16 43 ffffff
20 16 43 1f9126
16 17 43 37b541
17 17 43 37b541
19 17 43 1f9126
20 17 43 1f9126
16 16 44 ffffff
17 16 44 21da2f
18 16 44 37b541
19 16 44 ffffff
20 16 44 37b541
16 17 44 37b541
19 17 44 1f9126
16 16 45 21da2f
17 16 45 1f9126
18 16 45 1f9126
19 16 45 1f9126
20 16 45 37b541
16 17 45 37b541
19 17 45 1f9126
16 16 46 37b541
17 16 46 1f9126
18 16 46 21da2f
19 16 46 1f9126
16 17 46 37b541
18 17 46 21da2f
19 17 46 21da2f
20 17 46 1f9126
20 16 47 37b541
16 17 47 21da2f
17 17 47 1f9126
19 17 47 21da2f
0 -17 48 37b541
1 -17 48 1f9126
3 -17 48 21da2f
5 -17 48 37b541
6 -17 48 37b541
7 -17 48 1f9126
9 -17 48 21da2f
11 -17 48 37b541
12 -17 48 37b541
14 -17 48 37b541
15 -17 48 1f9126
1 -17 49 1f9126
3 -17 49 1f9126
4 -17 49 1f9126
7 -17 49 1f9126
9 -17 49 1f9126
10 -17 49 1f9126
15 -17 49 1f9126
0 -17 50 21da2f
1 -17 50 1f9126
2 -17 50 37b541
5 -17 50 37b541
6 -17 50 21da2f
7 -17 50 1f9126
8 -17 50 37b541
11 -17 50 37b541
12 -17 50 1f9126
14 -17 50 21da2f
15 -17 50 1f9126
1 -17 51 37b541
2 -17 51 1f9126
4 -17 51 21da2f
5 -17 51 37b541
6 -17 51 1f9126
7 -17 51 37b541
8 -17 51 1f9126
10 -17 51 21da2f
11 -17 51 37b541
12 -17 51 37b541
15 -17 51 37b541
1 -17 52 1f9126
4 -17 52 37b541
6 -17 52 1f9126
7 -17 52 1f9126
10 -17 52 37b541
12 -17 52 1f9126
14 -17 52 1f9126
15 -17 52 1f9126
4 -17 53 1f9126
5 -17 53 37b541
10 -17 53 1f9126
11 -17 53 37b541
0 -17 54 1f9126
1 -17 54 1f9126
2 -17 54 1f9126
3 -17 54 1f9126
5 -17 54 1f9126
6 -17 54 1f9126
7 -17 54 1f9126
8 -17 54 1f9126
9 -17 54 1f9126
11 -17 54 1f9126
14 -17 54 1f9126
0 -17 55 1f9126
2 -17 55 1f9126
5 -17 55 21da2f
6 -17 55 1f9126
8 -17 55 1f9126
11 -17 55 1f9126
12 -17 55 37b541
13 -17 55 21da2f
15 -17 55 21da2f
17 -17 48 21da2f
18 -17 48 06a115
19 -17 48 37b541
20 -17 48 37b541
22 -17 48 37b541
23 -17 48 1f9126
25 -17 48 21da2f
17 -17 49 1f9126
18 -17 49 1f9126
23 -17 49 1f9126
25 -17 49 1f9126
16 -17 50 37b541
19 -17 50 37b541
20 -17 50 1f9126
22 -17 50 21da2f
23 -17 50 1f9126
24 -17 50 37b541
16 -17 51 1f9126
18 -17 51 21da2f
19 -17 51 37b541
20 -17 51 37b541
23 -17 51 37b541
24 -17 51 1f9126
18 -17 52 37b541
20 -17 52 1f9126
22 -17 52 1f9126
23 -17 52 1f9126
18 -17 53 1f9126
19 -17 53 37b541
16 -17 54 1f9126
17 -17 54 1f9126
19 -17 54 1f9126
22 -17 54 1f9126
24 -17 54 1f9126
25 -17 54 1f9126
16 -17 55 1f9126
21 -17 55 21da2f
24 -17 55 1f9126
-14 -11 48 37b541
-13 -11 48 06a115
-12 -11 48 37b541
-11 -11 48 37b541
-10 -11 48 1f9126
-9 -11 48 37b541
-8 -11 48 37b541
-7 -11 48 06a115
-6 -11 48 37b541
-5 -11 48 37b541
-4 -11 48 1f9126
-3 -11 48 37b541
-2 -11 48 1f9126
-1 -11 48 37b541
-13 -10 48 06a115
-12 -10 48 37b541
-11 -10 48 1f9126
-10 -10 48 37b541
-9 -10 48 1f9126
-8 -10 48 1f9126
-7 -10 48 06a115
-6 -10 48 37b541
-5 -10 48 1f9126
-4 -10 48 37b541
-3 -10 48 1f9126
-2 -10 48 1f9126
-1 -10 48 21da2f
-14 -9 48 37b541
-12 -9 48 37b541
-11 -9 48 37b541
-10 -9 48 21da2f
-8 -9 48 37b541
-6 -9 48 37b541
-5 -9 48 37b541
-4 -9 48 21da2f
-3 -9 48 37b541
-2 -9 48 1f9126
-1 -9 48 37b541
-14 -8 48 1f9126
-13 -8 48 37b541
-12 -8 48 1f9126
-11 -8 48 37b541
-10 -8 48 37b541
-9 -8 48 1f9126
-8 -8 48 1f9126
-7 -8 48 37b541
-6 -8 48 1f9126
-5 -8 48 37b541
-4 -8 48 37b541
-3 -8 48 1f9126
-2 -8 48 1f9126
-1 -8 48 37b541
-15 -7 48 1f9126
-13 -7 48 1f9126
-12 -7 48 1f9126
-10 -7 48 1f9126
-9 -7 48 1f9126
-7 -7 48 1f9126
-6 -7 48 1f9126
-5 -7 48 1f9126
-4 -7 48 1f9126
-3 -7 48 21da2f
-2 -7 48 1f9126
-1 -7 48 21da2f
-15 -6 48 1f9126
-13 -6 48 21da2f
-12 -6 48 21da2f
-11 -6 48 37b541
-10 -6 48 21da2f
-9 -6 48 21da2f
-8 -6 48 37b541
-6 -6 48 21da2f
-5 -6 48 37b541
-3 -6 48 1f9126
-2 -6 48 37b541
-1 -6 48 1f9126
-15 -5 48 21da2f
-14 -5 48 1f9126
-12 -5 48 1f9126
-11 -5 48 37b541
-9 -5 48 21da2f
-8 -5 48 1f9126
-6 -5 48 1f9126
-5 -5 48 37b541
-4 -5 48 1f9126
-3 -5 48 37b541
-2 -5 48 37b541
-13 -4 48 37b541
-12 -4 48 1f9126
-9 -4 48 37b541
-8 -4 48 1f9126
-7 -4 48 37b541
-6 -4 48 1f9126
-5 -4 48 37b541
-4 -4 48 1f9126
-3 -4 48 37b541
-2 -4 48 1f9126
-1 -4 48 37b541
-14 -3 48 37b541
-13 -3 48 06a115
-12 -3 48 37b541
-11 -3 48 37b541
-10 -3 48 1f9126
-9 -3 48 37b541
-8 -3 48 37b541
-7 -3 48 06a115
-5 -3 48 37b541
-4 -3 48 1f9126
-3 -3 48 37b541
-2 -3 48 1f9126
-1 -3 48 37b541
-13 -2 48 06a115
-12 -2 48 37b541
-11 -2 48 1f9126
-10 -2 48 37b541
-9 -2 48 37b541
-8 -2 48 37b541
-7 -2 48 06a115
-6 -2 48 37b541
-4 -2 48 37b541
-3 -2 48 1f9126
-2 -2 48 1f9126
-1 -2 48 21da2f
-16 -1 48 37b541
-15 -1 48 37b541
-14 -1 48 37b541
-13 -1 48 37b541
-12 -1 48 1f9126
-11 -1 48 37b541
-9 -1 48 37b541
-8 -1 48 37b541
-7 -1 48 06a115
-6 -1 48 37b541
-5 -1 48 37b541
-3 -1 48 37b541
-2 -1 48 1f9126
-1 -1 48 37b541
-15 -11 49 1f9126
-13 -11 49 1f9126
-10 -11 49 1f9126
-9 -11 49 1f9126
-8 -11 49 1f9126
-7 -11 49 1f9126
-6 -11 49 1f9126
-5 -11 49 1f9126
-4 -11 49 1f9126
-2 -11 49 1f9126
-14 -10 49 1f9126
-13 -10 49 1f9126
-12 -10 49 1f9126
-11 -10 49 1f9126
-10 -10 49 21da2f
-9 -10 49 1f9126
-8 -10 49 1f9126
-7 -10 49 1f9126
-6 -10 49 1f9126
-5 -10 49 1f9126
-4 -10 49 21da2f
-3 -10 49 1f9126
-2 -10 49 1f9126
-1 -10 49 1f9126
-15 -9 49 1f9126
-14 -9 49 1f9126
-13 -9 49 1f9126
-12 -9 49 1f9126
-11 -9 49 1f9126
-10 -9 49 1f9126
-9 -9 49 1f9126
-8 -9 49 1f9126
-7 -9 49 1f9126
-6 -9 49 1f9126
-5 -9 49 1f9126
-4 -9 49 1f9126
-3 -9 49 1f9126
-2 -9 49 37b541
-1 -9 49 1f9126
-15 -8 49 37b541
-14 -8 49 1f9126
-13 -8 49 37b541
-12 -8 49 1f9126
-11 -8 49 1f9126
-10 -8 49 ffffff
-9 -8 49 37b541
-8 -8 49 1f9126
-7 -8 49 37b541
-6 -8 49 1f9126
-5 -8 49 1f9126
-4 -8 49 ffffff
-3 -8 49 1f9126
-2 -8 49 1f9126
-1 -8 49 1f9126
-15 -7 49 1f9126
-14 -7 49 37b541
-13 -7 49 1f9126
-12 -7 49 37b541
-11 -7 49 37b541
-10 -7 49 ffffff
-9 -7 49 1f9126
-8 -7 49 37b541
-7 -7 49 1f9126
-6 -7 49 37b541
-5 -7 49 37b541
-4 -7 49 ffffff
-3 -7 49 1f9126
-2 -7 49 37b541
-1 -7 49 ffffff
-14 -6 49 1f9126
-13 -6 49 ffffff
-12 -6 49 1f9126
-11 -6 49 ffffff
-10 -6 49 1f9126
-9 -6 49 1f9126
-8 -6 49 1f9126
-7 -6 49 06a115
-6 -6 49 1f9126
-5 -6 49 ffffff
-4 -6 49 1f9126
-3 -6 49 1f9126
-2 -6 49 21da2f
-1 -6 49 1f9126
-15 -5 49 1f9126
-14 -5 49 ffffff
-13 -5 49 1f9126
-12 -5 49 ffffff
-11 -5 49 37b541
-10 -5 49 37b541
-9 -5 49 1f9126
-8 -5 49 ffffff
-7 -5 49 1f9126
-6 -5 49 ffffff
-5 -5 49 37b541
-4 -5 49 37b541
-3 -5 49 37b541
-2 -5 49 1f9126
-1 -5 49 1f9126
-15 -4 49 1f9126
-14 -4 49 37b541
-13 -4 49 1f9126
-12 -4 49 37b541
-10 -4 49 37b541
-9 -4 49 1f9126
-8 -4 49 37b541
-7 -4 49 1f9126
-6 -4 49 37b541
-5 -4 49 1f9126
-4 -4 49 37b541
-3 -4 49 37b541
-2 -4 49 1f9126
-1 -4 49 37b541
-15 -3 49 1f9126
-13 -3 49 1f9126
-10 -3 49 1f9126
-9 -3 49 1f9126
-8 -3 49 1f9126
-7 -3 49 1f9126
-6 -3 49 1f9126
-5 -3 49 1f9126
-4 -3 49 1f9126
-2 -3 49 1f9126
-14 -2 49 1f9126
-13 -2 49 1f9126
-12 -2 49 1f9126
-11 -2 49 1f9126
-10 -2 49 21da2f
-9 -2 49 1f9126
-8 -2 49 1f9126
-7 -2 49 1f9126
-6 -2 49 1f9126
-5 -2 49 1f9126
-4 -2 49 21da2f
-3 -2 49 1f9126
-2 -2 49 1f9126
-1 -2 49 1f9126
-16 -1 49 1f9126
-15 -1 49 1f9126
-13 -1 49 1f9126
-12 -1 49 1f9126
-10 -1 49 1f9126
-9 -1 49 1f9126
-8 -1 49 1f9126
-7 -1 49 1f9126
-6 -1 49 1f9126
-5 -1 49 1f9126
-4 -1 49 1f9126
-2 -1 49 1f9126
-14 -11 50 37b541
-13 -11 50 1f9126
-12 -11 50 37b541
-11 -11 50 1f9126
-10 -11 50 1f9126
-9 -11 50 21da2f
-8 -11 50 37b541
-7 -11 50 1f9126
-6 -11 50 37b541
-5 -11 50 1f9126
-4 -11 50 1f9126
-3 -11 50 21da2f
-2 -11 50 1f9126
-1 -11 50 06a115
-15 -10 50 1f9126
-14 -10 50 ffffff
-13 -10 50 1f9126
-12 -10 50 ffffff
-11 -10 50 ffffff
-10 -10 50 1f9126
-9 -10 50 1f9126
-8 -10 50 ffffff
-7 -10 50 1f9126
-6 -10 50 ffffff
-5 -10 50 ffffff
-4 -10 50 1f9126
-3 -10 50 ffffff
-2 -10 50 ffffff
-1 -10 50 1f9126
-15 -9 50 21da2f
-14 -9 50 1f9126
-13 -9 50 21da2f
-12 -9 50 1f9126
-11 -9 50 ffffff
-10 -9 50 ffffff
-9 -9 50 21da2f
-8 -9 50 1f9126
-7 -9 50 21da2f
-6 -9 50 1f9126
-5 -9 50 ffffff
-4 -9 50 ffffff
-3 -9 50 ffffff
-2 -9 50 ffffff
-1 -9 50 ffffff
-14 -8 50 1f9126
-13 -8 50 ffffff
-12 -8 50 1f9126
-11 -8 50 ffffff
-10 -8 50 ffffff
-9 -8 50 ffffff
-8 -8 50 1f9126
-7 -8 50 ffffff
-6 -8 50 1f9126
-5 -8 50 ffffff
-4 -8 50 ffffff
-3 -8 50 ffffff
-2 -8 50 ffffff
-1 -8 50 ffffff
-15 -7 50 37b541
-14 -7 50 ffffff
-13 -7 50 37b541
-12 -7 50 ffffff
-11 -7 50 ffffff
-10 -7 50 ffffff
-9 -7 50 37b541
-8 -7 50 ffffff
-7 -7 50 37b541
-6 -7 50 ffffff
-5 -7 50 ffffff
-4 -7 50 ffffff
-3 -7 50 ffffff
-2 -7 50 ffffff
-1 -7 50 ffffff
-15 -6 50 37b541
-14 -6 50 1f9126
-13 -6 50 37b541
-12 -6 50 1f9126
-11 -6 50 ffffff
-10 -6 50 ffffff
-9 -6 50 37b541
-8 -6 50 1f9126
-7 -6 50 37b541
-6 -6 50 1f9126
-5 -6 50 ffffff
-4 -6 50 ffffff
-3 -6 50 1f9126
-2 -6 50 21da2f
-1 -6 50 1f9126
-14 -5 50 1f9126
-13 -5 50 ffffff
-12 -5 50 1f9126
-11 -5 50 ffffff
-10 -5 50 37b541
-8 -5 50 1f9126
-7 -5 50 ffffff
-6 -5 50 1f9126
-5 -5 50 ffffff
-4 -5 50 37b541
-3 -5 50 ffffff
-2 -5 50 37b541
-15 -4 50 37b541
-14 -4 50 21da2f
-13 -4 50 37b541
-12 -4 50 21da2f
-11 -4 50 1f9126
-9 -4 50 37b541
-8 -4 50 21da2f
-7 -4 50 37b541
-6 -4 50 21da2f
-5 -4 50 1f9126
-4 -4 50 21da2f
-3 -4 50 1f9126
-2 -4 50 21da2f
-14 -3 50 37b541
-13 -3 50 1f9126
-12 -3 50 37b541
-11 -3 50 1f9126
-10 -3 50 1f9126
-9 -3 50 21da2f
-8 -3 50 37b541
-7 -3 50 1f9126
-6 -3 50 37b541
-5 -3 50 1f9126
-4 -3 50 1f9126
-3 -3 50 21da2f
-2 -3 50 1f9126
-1 -3 50 37b541
-15 -2 50 1f9126
-14 -2 50 ffffff
-13 -2 50 1f9126
-12 -2 50 ffffff
-11 -2 50 ffffff
-10 -2 50 1f9126
-9 -2 50 1f9126
-8 -2 50 ffffff
-7 -2 50 1f9126
-6 -2 50 ffffff
-5 -2 50 ffffff
-4 -2 50 1f9126
-3 -2 50 ffffff
-2 -2 50 ffffff
-1 -2 50 1f9126
-16 -1 50 37b541
-15 -1 50 1f9126
-14 -1 50 37b541
-13 -1 50 21da2f
-12 -1 50 1f9126
-11 -1 50 37b541
-10 -1 50 1f9126
-9 -1 50 21da2f
-8 -1 50 37b541
-7 -1 50 1f9126
-6 -1 50 37b541
-5 -1 50 1f9126
-4 -1 50 1f9126
-3 -1 50 21da2f
-2 -1 50 1f9126
-1 -1 50 37b541
-15 -11 51 21da2f
-14 -11 51 37b541
-13 -11 51 21da2f
-12 -11 51 37b541
-11 -11 51 37b541
-10 -11 51 37b541
-9 -11 51 21da2f
-8 -11 51 37b541
-7 -11 51 21da2f
-6 -11 51 37b541
-5 -11 51 37b541
-4 -11 51 37b541
-3 -11 51 1f9126
-2 -11 51 06a115
-1 -11 51 1f9126
-14 -10 51 1f9126
-13 -10 51 ffffff
-12 -10 51 1f9126
-11 -10 51 ffffff
-10 -10 51 1f9126
-9 -10 51 1f9126
-8 -10 51 1f9126
-7 -10 51 ffffff
-6 -10 51 1f9126
-5 -10 51 ffffff
-4 -10 51 1f9126
-3 -10 51 1f9126
-2 -10 51 ffffff
-1 -10 51 ffffff
-15 -9 51 37b541
-14 -9 51 ffffff
-13 -9 51 37b541
-12 -9 51 ffffff
-11 -9 51 ffffff
-10 -9 51 ffffff
-9 -9 51 37b541
-8 -9 51 ffffff
-7 -9 51 37b541
-6 -9 51 ffffff
-5 -9 51 ffffff
-4 -9 51 ffffff
-3 -9 51 ffffff
-2 -9 51 ffffff
-1 -9 51 ffffff
-15 -8 51 37b541
-14 -8 51 ffffff
-13 -8 51 37b541
-12 -8 51 ffffff
-11 -8 51 ffffff
-10 -8 51 ffffff
-9 -8 51 37b541
-8 -8 51 ffffff
-7 -8 51 37b541
-6 -8 51 ffffff
-5 -8 51 ffffff
-4 -8 51 ffffff
-3 -8 51 ffffff
-2 -8 51 ffffff
-1 -8 51 ffffff
-15 -7 51 1f9126
-14 -7 51 ffffff
-13 -7 51 1f9126
-12 -7 51 ffffff
-11 -7 51 ffffff
-10 -7 51 ffffff
-9 -7 51 1f9126
-8 -7 51 ffffff
-7 -7 51 1f9126
-6 -7 51 ffffff
-5 -7 51 ffffff
-4 -7 51 ffffff
-3 -7 51 ffffff
-2 -7 51 ffffff
-1 -7 51 1f9126
-15 -6 51 21da2f
-14 -6 51 ffffff
-13 -6 51 21da2f
-12 -6 51 ffffff
-11 -6 51 ffffff
-10 -6 51 ffffff
-9 -6 51 21da2f
-8 -6 51 ffffff
-7 -6 51 21da2f
-6 -6 51 ffffff
-5 -6 51 ffffff
-4 -6 51 ffffff
-3 -6 51 ffffff
-2 -6 51 1f9126
-1 -6 51 ffffff
-15 -5 51 1f9126
-14 -5 51 1f9126
-13 -5 51 1f9126
-12 -5 51 1f9126
-11 -5 51 1f9126
-10 -5 51 1f9126
-9 -5 51 1f9126
-8 -5 51 1f9126
-7 -5 51 1f9126
-6 -5 51 1f9126
-5 -5 51 1f9126
-4 -5 51 1f9126
-3 -5 51 1f9126
-2 -5 51 1f9126
-1 -5 51 1f9126
-14 -4 51 1f9126
-12 -4 51 1f9126
-11 -4 51 1f9126
-10 -4 51 21da2f
-9 -4 51 1f9126
-8 -4 51 1f9126
-7 -4 51 1f9126
-6 -4 51 1f9126
-5 -4 51 1f9126
-4 -4 51 21da2f
-3 -4 51 1f9126
-2 -4 51 1f9126
-1 -4 51 1f9126
-15 -3 51 21da2f
-14 -3 51 37b541
-13 -3 51 21da2f
-12 -3 51 37b541
-11 -3 51 37b541
-10 -3 51 37b541
-9 -3 51 21da2f
-8 -3 51 37b541
-7 -3 51 21da2f
-6 -3 51 37b541
-5 -3 51 37b541
-4 -3 51 37b541
-3 -3 51 1f9126
-2 -3 51 37b541
-1 -3 51 1f9126
-14 -2 51 1f9126
-13 -2 51 ffffff
-12 -2 51 1f9126
-11 -2 51 ffffff
-10 -2 51 1f9126
-9 -2 51 1f9126
-8 -2 51 1f9126
-7 -2 51 ffffff
-6 -2 51 1f9126
-5 -2 51 ffffff
-4 -2 51 1f9126
-3 -2 51 1f9126
-2 -2 51 ffffff
-1 -2 51 ffffff
-16 -1 51 37b541
-15 -1 51 37b541
-14 -1 51 37b541
-13 -1 51 21da2f
-12 -1 51 37b541
-11 -1 51 1f9126
-10 -1 51 37b541
-9 -1 51 21da2f
-8 -1 51 37b541
-7 -1 51 21da2f
-6 -1 51 37b541
-5 -1 51 37b541
-4 -1 51 37b541
-3 -1 51 1f9126
-2 -1 51 37b541
-1 -1 51 1f9126
-15 -11 52 37b541
-13 -11 52 37b541
-11 -11 52 1f9126
-10 -11 52 1f9126
-9 -11 52 37b541
-8 -11 52 1f9126
-7 -11 52 37b541
-5 -11 52 1f9126
-4 -11 52 1f9126
-3 -11 52 1f9126
-2 -11 52 06a115
-1 -11 52 06a115
-15 -10 52 21da2f
-14 -10 52 1f9126
-13 -10 52 21da2f
-12 -10 52 1f9126
-11 -10 52 ffffff
-10 -10 52 1f9126
-9 -10 52 21da2f
-8 -10 52 1f9126
-7 -10 52 21da2f
-6 -10 52 1f9126
-5 -10 52 ffffff
-4 -10 52 1f9126
-3 -10 52 ffffff
-2 -10 52 ffffff
-1 -10 52 1f9126
-15 -9 52 1f9126
-14 -9 52 ffffff
-13 -9 52 1f9126
-12 -9 52 ffffff
-11 -9 52 ffffff
-10 -9 52 ffffff
-9 -9 52 1f9126
-8 -9 52 ffffff
-7 -9 52 1f9126
-6 -9 52 ffffff
-5 -9 52 ffffff
-4 -9 52 ffffff
-3 -9 52 ffffff
-2 -9 52 ffffff
-1 -9 52 ffffff
-15 -8 52 1f9126
-14 -8 52 1f9126
-13 -8 52 1f9126
-12 -8 52 1f9126
-11 -8 52 ffffff
-10 -8 52 ffffff
-9 -8 52 1f9126
-8 -8 52 1f9126
-7 -8 52 1f9126
-6 -8 52 1f9126
-5 -8 52 ffffff
-4 -8 52 ffffff
-3 -8 52 ffffff
-2 -8 52 ffffff
-1 -8 52 1f9126
-14 -7 52 21da2f
-13 -7 52 ffffff
-12 -7 52 21da2f
-11 -7 52 ffffff
